date,name,mobility_score,cases_rolling
2020-04-14,Canterbury-Bankstown (A),-0.10005469293439247,0.7142857142857143
2020-04-14,Central Coast (C) (NSW),,0.42857142857142855
2020-04-14,Cumberland (A),0.0008099417204701324,0.14285714285714285
2020-04-14,Fairfield (C),-0.1324963231985927,0.7142857142857143
2020-04-14,Georges River (A),-0.20966975116736622,0.5714285714285714
2020-04-14,Hawkesbury (C),0.3053712121641463,0.14285714285714285
2020-04-14,Hornsby (A),-0.22920854550554776,0.42857142857142855
2020-04-14,Hunters Hill (A),0.021871769386134582,0.14285714285714285
2020-04-14,Inner West (A),-0.3018741520496588,0.0
2020-04-14,Ku-ring-gai (A),0.21583054000199106,0.8571428571428571
2020-04-14,Lane Cove (A),-0.01717354384181535,0.14285714285714285
2020-04-14,Liverpool (C),-0.06514182333073161,1.8571428571428572
2020-04-14,Mosman (A),-0.048464373945983366,0.14285714285714285
2020-04-14,North Sydney (A),-0.43706526064628204,0.42857142857142855
2020-04-14,Northern Beaches (A),-0.22971337605793504,1.0
2020-04-14,Parramatta (C),-0.07589950090547615,0.0
2020-04-14,Penrith (C),-0.1260023686841976,2.142857142857143
2020-04-14,Randwick (C),-0.1591339978945343,1.4285714285714286
2020-04-14,Ryde (C),-0.07725402681793585,0.2857142857142857
2020-04-14,Strathfield (A),-0.04874400053561061,0.5714285714285714
2020-04-14,Sydney (C),-0.3129612035357513,0.8571428571428571
2020-04-14,The Hills Shire (A),0.09069870597403028,0.14285714285714285
2020-04-14,Waverley (A),-0.4044777801868694,1.0
2020-04-14,Willoughby (C),-0.03950989462413616,0.14285714285714285
2020-04-14,Woollahra (A),-0.28094634526684775,0.5714285714285714
2020-04-14,all,-0.276152618726743,17.857142857142858
2020-04-14,highSE,-0.25933376709277106,4.428571428571429
2020-04-14,lowSE,-0.13510163378682977,8.142857142857142
2020-04-14,midSE,-0.27160517353112473,4.428571428571429
2020-04-15,Bayside (A),-0.12850231723936373,0.5714285714285714
2020-04-15,Blacktown (C),-0.06970111470218107,1.2857142857142858
2020-04-15,Burwood (A),-0.14580723650744257,0.0
2020-04-15,Camden (A),0.16086837094956966,0.0
2020-04-15,Canada Bay (A),-0.29276685420845755,0.14285714285714285
2020-04-15,Canterbury-Bankstown (A),-0.09882599072657987,0.42857142857142855
2020-04-15,Central Coast (C) (NSW),,0.2857142857142857
2020-04-15,Cumberland (A),-0.0018913351366350623,0.14285714285714285
2020-04-15,Fairfield (C),-0.12873655647502005,0.5714285714285714
2020-04-15,Georges River (A),-0.2075917663937307,0.42857142857142855
2020-04-15,Hawkesbury (C),0.26019803752693915,0.14285714285714285
2020-04-15,Hornsby (A),-0.23113627234152828,0.14285714285714285
2020-04-15,Hunters Hill (A),0.024910012214312827,0.0
2020-04-15,Inner West (A),-0.29756317370404073,0.0
2020-04-15,Ku-ring-gai (A),0.2216702972245888,0.5714285714285714
2020-04-15,Lane Cove (A),-0.023639454518778823,0.14285714285714285
2020-04-15,Liverpool (C),-0.07090004737760709,1.2857142857142858
2020-04-15,Mosman (A),-0.057926045263021544,0.14285714285714285
2020-04-15,North Sydney (A),-0.4387864414551799,0.2857142857142857
2020-04-15,Northern Beaches (A),-0.22649713881999395,1.0
2020-04-15,Parramatta (C),-0.07666244141556884,0.0
2020-04-15,Penrith (C),-0.12635181203917098,3.2857142857142856
2020-04-15,Randwick (C),-0.16039423562020785,1.4285714285714286
2020-04-15,Ryde (C),-0.07736365873533677,0.5714285714285714
2020-04-15,Strathfield (A),-0.04418956605369469,0.14285714285714285
2020-04-15,Sydney (C),-0.3113213398384115,0.8571428571428571
2020-04-15,The Hills Shire (A),0.08526573596053795,0.14285714285714285
2020-04-15,Waverley (A),-0.39734495828317573,0.42857142857142855
2020-04-15,Willoughby (C),-0.04402839486214217,0.14285714285714285
2020-04-15,Woollahra (A),-0.27659006309818396,0.5714285714285714
2020-04-15,all,-0.27655867898001835,15.142857142857142
2020-04-15,highSE,-0.2591865556914251,3.2857142857142856
2020-04-15,lowSE,-0.13545867017072974,7.714285714285714
2020-04-15,midSE,-0.27196764450406674,3.5714285714285716
2020-04-16,Bayside (A),-0.12266307012709143,0.7142857142857143
2020-04-16,Blacktown (C),-0.08231251494740639,0.42857142857142855
2020-04-16,Burwood (A),-0.1490082053000963,0.0
