date,name,mobility_score
2020-04-27,Sydney - South West,0.24937021669407033
2020-04-27,Sydney - Sutherland,0.09848199260307781
2020-04-27,all,0.07841767885148168
2020-04-28,Sydney - Baulkham Hills and Hawkesbury,0.05953539718635821
2020-04-28,Sydney - Blacktown,0.20931020957118754
2020-04-28,Sydney - City and Inner South,0.09365827031094928
2020-04-28,Sydney - Eastern Suburbs,0.04669690348055481
2020-04-28,Sydney - Inner South West,0.1786390254419001
2020-04-28,Sydney - Inner West,0.11132093358527695
2020-04-28,Sydney - North Sydney and Hornsby,0.050885354130801454
2020-04-28,Sydney - Northern Beaches,0.030979198124514103
2020-04-28,Sydney - Outer South West,0.2152558614230995
2020-04-28,Sydney - Outer West and Blue Mountains,0.223410756334643
2020-04-28,Sydney - Parramatta,0.24736113624153633
2020-04-28,Sydney - Ryde,0.032659837886154196
2020-04-28,Sydney - South West,0.2868184324659079
2020-04-28,Sydney - Sutherland,0.07017917578489247
2020-04-28,all,0.09998801673732685
2020-04-29,Sydney - Baulkham Hills and Hawkesbury,0.17430604588871668
2020-04-29,Sydney - Blacktown,0.21278561246668865
2020-04-29,Sydney - City and Inner South,0.10603217841718722
2020-04-29,Sydney - Eastern Suburbs,0.05944492368508359
2020-04-29,Sydney - Inner South West,0.23256379853981995
2020-04-29,Sydney - Inner West,0.14176657510963472
2020-04-29,Sydney - North Sydney and Hornsby,0.03508553272403461
2020-04-29,Sydney - Northern Beaches,0.08498630205679779
2020-04-29,Sydney - Outer South West,0.20987793378913897
2020-04-29,Sydney - Outer West and Blue Mountains,0.27111897282571784
2020-04-29,Sydney - Parramatta,0.2294709878158325
2020-04-29,Sydney - Ryde,0.06349704388213744
2020-04-29,Sydney - South West,0.2942740981561242
2020-04-29,Sydney - Sutherland,0.0655961863062584
2020-04-29,all,0.11834982313940705
2020-04-30,Sydney - Baulkham Hills and Hawkesbury,0.09417690065859655
2020-04-30,Sydney - Blacktown,0.25278864402925355
2020-04-30,Sydney - City and Inner South,0.0664939741617403
2020-04-30,Sydney - Eastern Suburbs,0.009112613587304337
2020-04-30,Sydney - Inner South West,0.17847502841006072
2020-04-30,Sydney - Inner West,0.08503190533292658
2020-04-30,Sydney - North Sydney and Hornsby,0.026034991584809816
2020-04-30,Sydney - Northern Beaches,0.003521115046186276
2020-04-30,Sydney - Outer South West,0.1639758215361426
2020-04-30,Sydney - Outer West and Blue Mountains,0.21686253644682824
2020-04-30,Sydney - Parramatta,0.2054019390432785
2020-04-30,Sydney - Ryde,0.000565538097861602
2020-04-30,Sydney - South West,0.20646635822519285
2020-04-30,Sydney - Sutherland,0.004910641665108365
2020-04-30,all,0.07339247729696588
2020-05-01,Sydney - Baulkham Hills and Hawkesbury,0.12395313051390451
2020-05-01,Sydney - Blacktown,0.35491132480583804
2020-05-01,Sydney - City and Inner South,0.14923804262130638
2020-05-01,Sydney - Eastern Suburbs,0.08738309150033025
2020-05-01,Sydney - Inner South West,0.23334315298273475
2020-05-01,Sydney - Inner West,0.15412311570574755
2020-05-01,Sydney - North Sydney and Hornsby,0.0954342914700919
2020-05-01,Sydney - Northern Beaches,0.11610274434407596
2020-05-01,Sydney - Outer South West,0.35703231579807904
2020-05-01,Sydney - Outer West and Blue Mountains,0.2590456673034289
2020-05-01,Sydney - Parramatta,0.28918368931586375
2020-05-01,Sydney - Ryde,0.05268473777385501
2020-05-01,Sydney - South West,0.32939471946933474
2020-05-01,Sydney - Sutherland,0.12125058857386796
2020-05-01,all,0.1599082807033815
2020-05-02,Sydney - Baulkham Hills and Hawkesbury,0.23596883542351318
2020-05-02,Sydney - Blacktown,0.29639313520892613
2020-05-02,Sydney - City and Inner South,0.1129126591613413
2020-05-02,Sydney - Eastern Suburbs,0.08794796603247709
2020-05-02,Sydney - Inner South West,0.18347016171164365
2020-05-02,Sydney - Inner West,0.13329992804611987
2020-05-02,Sydney - North Sydney and Hornsby,0.05312042081994304
2020-05-02,Sydney - Northern Beaches,0.21811041422737784
2020-05-02,Sydney - Outer South West,0.34190010849546365
2020-05-02,Sydney - Outer West and Blue Mountains,0.2992341616170066
2020-05-02,Sydney - Parramatta,0.2407222833388513
2020-05-02,Sydney - Ryde,0.08717319406829536
2020-05-02,Sydney - South West,0.36991473057508784
2020-05-02,Sydney - Sutherland,0.2418301379563577
2020-05-02,all,0.16706640407238377
2020-05-03,Sydney - Baulkham Hills and Hawkesbury,0.32608300406986895
2020-05-03,Sydney - Blacktown,0.29411995787109574
2020-05-03,Sydney - City and Inner South,0.06969695261684355
2020-05-03,Sydney - Eastern Suburbs,0.008361053153281228
2020-05-03,Sydney - Inner South West,0.1958109665795531
2020-05-03,Sydney - Inner West,0.06338701525650017
