date,name,cases_rolling,facebook_mobility_score
2020-01-23,Manningham (C),0.0,
2020-01-23,Maribyrnong (C),0.0,
2020-01-23,Maroondah (C),0.0,
2020-01-23,Melbourne (C),0.0,
2020-01-23,Melton (C),0.0,
2020-01-23,Monash (C),0.0,
2020-01-23,Moonee Valley (C),0.0,
2020-01-23,Moreland (C),0.0,
2020-01-23,Mornington Peninsula (S),0.0,
2020-01-23,Nillumbik (S),0.0,
2020-01-23,Port Phillip (C),0.0,
2020-01-23,Stonnington (C),0.0,
2020-01-23,Whitehorse (C),0.0,
2020-01-23,Whittlesea (C),0.0,
2020-01-23,Wyndham (C),0.0,
2020-01-23,Yarra (C),0.0,
2020-01-23,all,0.0,
2020-01-23,highSE,0.0,
2020-01-23,lowSE,0.0,
2020-01-23,midSE,0.0,
2020-01-24,Banyule (C),0.0,
2020-01-24,Bayside (C),0.0,
2020-01-24,Boroondara (C),0.0,
2020-01-24,Brimbank (C),0.0,
2020-01-24,Cardinia (S),0.0,
2020-01-24,Casey (C),0.0,
2020-01-24,Darebin (C),0.0,
2020-01-24,Frankston (C),0.0,
2020-01-24,Glen Eira (C),0.0,
2020-01-24,Greater Dandenong (C),0.0,
2020-01-24,Hobsons Bay (C),0.0,
2020-01-24,Hume (C),0.0,
2020-01-24,Kingston (C) (Vic.),,
2020-01-24,Knox (C),0.0,
2020-01-24,Manningham (C),0.0,
2020-01-24,Maribyrnong (C),0.0,
2020-01-24,Maroondah (C),0.0,
2020-01-24,Melbourne (C),0.0,
2020-01-24,Melton (C),0.0,
2020-01-24,Monash (C),0.0,
2020-01-24,Moonee Valley (C),0.0,
2020-01-24,Moreland (C),0.0,
2020-01-24,Mornington Peninsula (S),0.0,
2020-01-24,Nillumbik (S),0.0,
2020-01-24,Port Phillip (C),0.0,
2020-01-24,Stonnington (C),0.0,
2020-01-24,Whitehorse (C),0.0,
2020-01-24,Whittlesea (C),0.0,
2020-01-24,Wyndham (C),0.0,
2020-01-24,Yarra (C),0.0,
2020-01-24,all,0.0,
2020-01-24,highSE,0.0,
2020-01-24,lowSE,0.0,
2020-01-24,midSE,0.0,
2020-01-25,Banyule (C),0.0,
2020-01-25,Bayside (C),0.0,
2020-01-25,Boroondara (C),0.0,
2020-01-25,Brimbank (C),0.0,
2020-01-25,Cardinia (S),0.0,
2020-01-25,Casey (C),0.0,
2020-01-25,Darebin (C),0.0,
2020-01-25,Frankston (C),0.0,
2020-01-25,Glen Eira (C),0.0,
2020-01-25,Greater Dandenong (C),0.0,
2020-01-25,Hobsons Bay (C),0.0,
2020-01-25,Hume (C),0.0,
2020-01-25,Kingston (C) (Vic.),,
2020-01-25,Knox (C),0.0,
2020-01-25,Manningham (C),0.0,
2020-01-25,Maribyrnong (C),0.0,
2020-01-25,Maroondah (C),0.0,
2020-01-25,Melbourne (C),0.0,
2020-01-25,Melton (C),0.0,
2020-01-25,Monash (C),0.0,
2020-01-25,Moonee Valley (C),0.0,
2020-01-25,Moreland (C),0.0,
2020-01-25,Mornington Peninsula (S),0.0,
2020-01-25,Nillumbik (S),0.0,
2020-01-25,Port Phillip (C),0.0,
2020-01-25,Stonnington (C),0.0,
2020-01-25,Whitehorse (C),0.0,
2020-01-25,Whittlesea (C),0.0,
2020-01-25,Wyndham (C),0.0,
2020-01-25,Yarra (C),0.0,
2020-01-25,all,0.0,
2020-01-25,highSE,0.0,
2020-01-25,lowSE,0.0,
2020-01-25,midSE,0.0,
2020-01-26,Banyule (C),0.0,
2020-01-26,Bayside (C),0.0,
2020-01-26,Boroondara (C),0.0,
2020-01-26,Brimbank (C),0.0,
2020-01-26,Cardinia (S),0.0,
2020-01-26,Casey (C),0.0,
2020-01-26,Darebin (C),0.0,
2020-01-26,Frankston (C),0.0,
2020-01-26,Glen Eira (C),0.0,
2020-01-26,Greater Dandenong (C),0.0,
2020-01-26,Hobsons Bay (C),0.0,
2020-01-26,Hume (C),0.0,
2020-01-26,Kingston (C) (Vic.),,
2020-01-26,Knox (C),0.0,
2020-01-26,Manningham (C),0.0,
2020-01-26,Maribyrnong (C),0.0,
2020-01-26,Maroondah (C),0.0,
2020-01-26,Melbourne (C),0.0,
2020-01-26,Melton (C),0.0,
2020-01-26,Monash (C),0.0,
2020-01-26,Moonee Valley (C),0.0,
2020-01-26,Moreland (C),0.0,
2020-01-26,Mornington Peninsula (S),0.0,
2020-01-26,Nillumbik (S),0.0,
2020-01-26,Port Phillip (C),0.0,
2020-01-26,Stonnington (C),0.0,
2020-01-26,Whitehorse (C),0.0,
2020-01-26,Whittlesea (C),0.0,
2020-01-26,Wyndham (C),0.0,
2020-01-26,Yarra (C),0.0,
2020-01-26,all,0.0,
2020-01-26,highSE,0.0,
2020-01-26,lowSE,0.0,
2020-01-26,midSE,0.0,
2020-01-28,Banyule (C),0.0,
2020-01-28,Bayside (C),0.0,
2020-01-28,Boroondara (C),0.0,
2020-01-28,Brimbank (C),0.0,
2020-01-28,Cardinia (S),0.0,
2020-01-28,Casey (C),0.0,
2020-01-28,Darebin (C),0.0,
2020-01-28,Frankston (C),0.0,
2020-01-28,Glen Eira (C),0.0,
2020-01-28,Greater Dandenong (C),0.0,
2020-01-28,Hobsons Bay (C),0.0,
2020-01-28,Hume (C),0.0,
2020-01-28,Kingston (C) (Vic.),,
2020-01-28,Knox (C),0.0,
2020-01-28,Manningham (C),0.0,
2020-01-28,Maribyrnong (C),0.0,
2020-01-28,Maroondah (C),0.0,
2020-01-28,Melbourne (C),0.0,
2020-01-28,Melton (C),0.0,
2020-01-28,Monash (C),0.0,
2020-01-28,Moonee Valley (C),0.0,
2020-01-28,Moreland (C),0.0,
2020-01-28,Mornington Peninsula (S),0.0,
2020-01-28,Nillumbik (S),0.0,
2020-01-28,Port Phillip (C),0.0,
2020-01-28,Stonnington (C),0.0,
2020-01-28,Whitehorse (C),0.0,
2020-01-28,Whittlesea (C),0.0,
2020-01-28,Wyndham (C),0.0,
2020-01-28,Yarra (C),0.0,
2020-01-28,all,0.0,
2020-01-28,highSE,0.0,
2020-01-28,lowSE,0.0,
2020-01-28,midSE,0.0,
2020-01-29,Banyule (C),0.0,
2020-01-29,Bayside (C),0.0,
2020-01-29,Boroondara (C),0.0,
2020-01-29,Brimbank (C),0.0,
2020-01-29,Cardinia (S),0.0,
2020-01-29,Casey (C),0.0,
2020-01-29,Darebin (C),0.0,
2020-01-29,Frankston (C),0.0,
2020-01-29,Glen Eira (C),0.0,
2020-01-29,Greater Dandenong (C),0.0,
2020-01-29,Hobsons Bay (C),0.0,
2020-01-29,Hume (C),0.0,
2020-01-29,Kingston (C) (Vic.),,
2020-01-29,Knox (C),0.0,
2020-01-29,Manningham (C),0.0,
2020-01-29,Maribyrnong (C),0.0,
2020-01-29,Maroondah (C),0.0,
2020-01-29,Melbourne (C),0.0,
2020-01-29,Melton (C),0.0,
2020-01-29,Monash (C),0.0,
2020-01-29,Moonee Valley (C),0.0,
2020-01-29,Moreland (C),0.0,
2020-01-29,Mornington Peninsula (S),0.0,
2020-01-29,Nillumbik (S),0.0,
2020-01-29,Port Phillip (C),0.0,
2020-01-29,Stonnington (C),0.0,
2020-01-29,Whitehorse (C),0.0,
2020-01-29,Whittlesea (C),0.0,
2020-01-29,Wyndham (C),0.0,
2020-01-29,Yarra (C),0.0,
2020-01-29,all,0.0,
2020-01-29,highSE,0.0,
2020-01-29,lowSE,0.0,
2020-01-29,midSE,0.0,
2020-01-30,Banyule (C),0.0,
2020-01-30,Bayside (C),0.0,
2020-01-30,Boroondara (C),0.0,
2020-01-30,Brimbank (C),0.0,
2020-01-30,Cardinia (S),0.0,
2020-01-30,Casey (C),0.0,
2020-01-30,Darebin (C),0.0,
2020-01-30,Frankston (C),0.0,
2020-01-30,Glen Eira (C),0.0,
2020-01-30,Greater Dandenong (C),0.0,
2020-01-30,Hobsons Bay (C),0.0,
2020-01-30,Hume (C),0.0,
2020-01-30,Kingston (C) (Vic.),,
2020-01-30,Knox (C),0.0,
2020-01-30,Manningham (C),0.0,
2020-01-30,Maribyrnong (C),0.0,
2020-01-30,Maroondah (C),0.0,
2020-01-30,Melbourne (C),0.0,
2020-01-30,Melton (C),0.0,
2020-01-30,Monash (C),0.0,
2020-01-30,Moonee Valley (C),0.0,
2020-01-30,Moreland (C),0.0,
2020-01-30,Mornington Peninsula (S),0.0,
2020-01-30,Nillumbik (S),0.0,
2020-01-30,Port Phillip (C),0.0,
2020-01-30,Stonnington (C),0.0,
2020-01-30,Whitehorse (C),0.0,
2020-01-30,Whittlesea (C),0.0,
2020-01-30,Wyndham (C),0.0,
2020-01-30,Yarra (C),0.0,
2020-01-30,all,0.0,
2020-01-30,highSE,0.0,
2020-01-30,lowSE,0.0,
2020-01-30,midSE,0.0,
2020-01-31,Banyule (C),0.0,
2020-01-31,Bayside (C),0.0,
2020-01-31,Boroondara (C),0.0,
2020-01-31,Brimbank (C),0.0,
2020-01-31,Cardinia (S),0.0,
2020-01-31,Casey (C),0.0,
2020-01-31,Darebin (C),0.0,
2020-01-31,Frankston (C),0.0,
2020-01-31,Glen Eira (C),0.0,
2020-01-31,Greater Dandenong (C),0.0,
2020-01-31,Hobsons Bay (C),0.0,
2020-01-31,Hume (C),0.0,
2020-01-31,Kingston (C) (Vic.),,
2020-01-31,Knox (C),0.0,
2020-01-31,Manningham (C),0.0,
2020-01-31,Maribyrnong (C),0.0,
2020-01-31,Maroondah (C),0.0,
2020-01-31,Melbourne (C),0.0,
2020-01-31,Melton (C),0.0,
2020-01-31,Monash (C),0.0,
2020-01-31,Moonee Valley (C),0.0,
2020-01-31,Moreland (C),0.0,
2020-01-31,Mornington Peninsula (S),0.0,
2020-01-31,Nillumbik (S),0.0,
2020-01-31,Port Phillip (C),0.0,
2020-01-31,Stonnington (C),0.0,
2020-01-31,Whitehorse (C),0.0,
2020-01-31,Whittlesea (C),0.0,
2020-01-31,Wyndham (C),0.0,
2020-01-31,Yarra (C),0.0,
2020-01-31,all,0.0,
2020-01-31,highSE,0.0,
2020-01-31,lowSE,0.0,
2020-01-31,midSE,0.0,
2020-02-01,Banyule (C),0.0,
2020-02-01,Bayside (C),0.0,
2020-02-01,Boroondara (C),0.0,
2020-02-01,Brimbank (C),0.0,
2020-02-01,Cardinia (S),0.0,
2020-02-01,Casey (C),0.0,
2020-02-01,Darebin (C),0.0,
2020-02-01,Frankston (C),0.0,
2020-02-01,Glen Eira (C),0.0,
2020-02-01,Greater Dandenong (C),0.0,
2020-02-01,Hobsons Bay (C),0.0,
2020-02-01,Hume (C),0.0,
2020-02-01,Kingston (C) (Vic.),,
2020-02-01,Knox (C),0.0,
2020-02-01,Manningham (C),0.0,
2020-02-01,Maribyrnong (C),0.0,
2020-02-01,Maroondah (C),0.0,
2020-02-01,Melbourne (C),0.0,
2020-02-01,Melton (C),0.0,
2020-02-01,Monash (C),0.0,
2020-02-01,Moonee Valley (C),0.0,
2020-02-01,Moreland (C),0.0,
2020-02-01,Mornington Peninsula (S),0.0,
2020-02-01,Nillumbik (S),0.0,
2020-02-01,Port Phillip (C),0.0,
2020-02-01,Stonnington (C),0.0,
2020-02-01,Whitehorse (C),0.0,
2020-02-01,Whittlesea (C),0.0,
2020-02-01,Wyndham (C),0.0,
2020-02-01,Yarra (C),0.0,
2020-02-01,all,0.0,
2020-02-01,highSE,0.0,
2020-02-01,lowSE,0.0,
2020-02-01,midSE,0.0,
2020-02-02,Banyule (C),0.0,
2020-02-02,Bayside (C),0.0,
2020-02-02,Boroondara (C),0.0,
2020-02-02,Brimbank (C),0.0,
2020-02-02,Cardinia (S),0.0,
2020-02-02,Casey (C),0.0,
2020-02-02,Darebin (C),0.0,
2020-02-02,Frankston (C),0.0,
2020-02-02,Glen Eira (C),0.0,
2020-02-02,Greater Dandenong (C),0.0,
2020-02-02,Hobsons Bay (C),0.0,
2020-02-02,Hume (C),0.0,
2020-02-02,Kingston (C) (Vic.),,
2020-02-02,Knox (C),0.0,
2020-02-02,Manningham (C),0.0,
2020-02-02,Maribyrnong (C),0.0,
2020-02-02,Maroondah (C),0.0,
2020-02-02,Melbourne (C),0.0,
2020-02-02,Melton (C),0.0,
2020-02-02,Monash (C),0.0,
2020-02-02,Moonee Valley (C),0.0,
2020-02-02,Moreland (C),0.0,
2020-02-02,Mornington Peninsula (S),0.0,
2020-02-02,Nillumbik (S),0.0,
2020-02-02,Port Phillip (C),0.0,
2020-02-02,Stonnington (C),0.0,
2020-02-02,Whitehorse (C),0.0,
2020-02-02,Whittlesea (C),0.0,
2020-02-02,Wyndham (C),0.0,
2020-02-02,Yarra (C),0.0,
2020-02-02,all,0.0,
2020-02-02,highSE,0.0,
2020-02-02,lowSE,0.0,
2020-02-02,midSE,0.0,
2020-02-03,Banyule (C),0.0,
2020-02-03,Bayside (C),0.0,
2020-02-03,Boroondara (C),0.0,
2020-02-03,Brimbank (C),0.0,
2020-02-03,Cardinia (S),0.0,
2020-02-03,Casey (C),0.0,
2020-02-03,Darebin (C),0.0,
2020-02-03,Frankston (C),0.0,
2020-02-03,Glen Eira (C),0.0,
2020-02-03,Greater Dandenong (C),0.0,
2020-02-03,Hobsons Bay (C),0.0,
2020-02-03,Hume (C),0.0,
2020-02-03,Kingston (C) (Vic.),,
2020-02-03,Knox (C),0.0,
2020-02-03,Manningham (C),0.0,
2020-02-03,Maribyrnong (C),0.0,
2020-02-03,Maroondah (C),0.0,
2020-02-03,Melbourne (C),0.0,
2020-02-03,Melton (C),0.0,
2020-02-03,Monash (C),0.0,
2020-02-03,Moonee Valley (C),0.0,
2020-02-03,Moreland (C),0.0,
2020-02-03,Mornington Peninsula (S),0.0,
2020-02-03,Nillumbik (S),0.0,
2020-02-03,Port Phillip (C),0.0,
2020-02-03,Stonnington (C),0.0,
2020-02-03,Whitehorse (C),0.0,
2020-02-03,Whittlesea (C),0.0,
2020-02-03,Wyndham (C),0.0,
2020-02-03,Yarra (C),0.0,
2020-02-03,all,0.0,
2020-02-03,highSE,0.0,
2020-02-03,lowSE,0.0,
2020-02-03,midSE,0.0,
2020-02-04,Banyule (C),0.0,
2020-02-04,Bayside (C),0.0,
2020-02-04,Boroondara (C),0.0,
2020-02-04,Brimbank (C),0.0,
2020-02-04,Cardinia (S),0.0,
2020-02-04,Casey (C),0.0,
2020-02-04,Darebin (C),0.0,
2020-02-04,Frankston (C),0.0,
2020-02-04,Glen Eira (C),0.0,
2020-02-04,Greater Dandenong (C),0.0,
2020-02-04,Hobsons Bay (C),0.0,
2020-02-04,Hume (C),0.0,
2020-02-04,Kingston (C) (Vic.),,
2020-02-04,Knox (C),0.0,
2020-02-04,Manningham (C),0.0,
2020-02-04,Maribyrnong (C),0.0,
2020-02-04,Maroondah (C),0.0,
2020-02-04,Melbourne (C),0.0,
2020-02-04,Melton (C),0.0,
2020-02-04,Monash (C),0.0,
2020-02-04,Moonee Valley (C),0.0,
2020-02-04,Moreland (C),0.0,
2020-02-04,Mornington Peninsula (S),0.0,
2020-02-04,Nillumbik (S),0.0,
2020-02-04,Port Phillip (C),0.0,
2020-02-04,Stonnington (C),0.0,
2020-02-04,Whitehorse (C),0.0,
2020-02-04,Whittlesea (C),0.0,
2020-02-04,Wyndham (C),0.0,
2020-02-04,Yarra (C),0.0,
2020-02-04,all,0.0,
2020-02-04,highSE,0.0,
2020-02-04,lowSE,0.0,
2020-02-04,midSE,0.0,
2020-02-05,Banyule (C),0.0,
2020-02-05,Bayside (C),0.0,
2020-02-05,Boroondara (C),0.0,
2020-02-05,Brimbank (C),0.0,
2020-02-05,Cardinia (S),0.0,
2020-02-05,Casey (C),0.0,
2020-02-05,Darebin (C),0.0,
2020-02-05,Frankston (C),0.0,
2020-02-05,Glen Eira (C),0.0,
2020-02-05,Greater Dandenong (C),0.0,
2020-02-05,Hobsons Bay (C),0.0,
2020-02-05,Hume (C),0.0,
2020-02-05,Kingston (C) (Vic.),,
2020-02-05,Knox (C),0.0,
2020-02-05,Manningham (C),0.0,
2020-02-05,Maribyrnong (C),0.0,
2020-02-05,Maroondah (C),0.0,
2020-02-05,Melbourne (C),0.0,
2020-02-05,Melton (C),0.0,
2020-02-05,Monash (C),0.0,
2020-02-05,Moonee Valley (C),0.0,
2020-02-05,Moreland (C),0.0,
2020-02-05,Mornington Peninsula (S),0.0,
2020-02-05,Nillumbik (S),0.0,
2020-02-05,Port Phillip (C),0.0,
2020-02-05,Stonnington (C),0.0,
2020-02-05,Whitehorse (C),0.0,
2020-02-05,Whittlesea (C),0.0,
2020-02-05,Wyndham (C),0.0,
2020-02-05,Yarra (C),0.0,
2020-02-05,all,0.0,
2020-02-05,highSE,0.0,
2020-02-05,lowSE,0.0,
2020-02-05,midSE,0.0,
2020-02-06,Banyule (C),0.0,
2020-02-06,Bayside (C),0.0,
2020-02-06,Boroondara (C),0.0,
2020-02-06,Brimbank (C),0.0,
2020-02-06,Cardinia (S),0.0,
2020-02-06,Casey (C),0.0,
2020-02-06,Darebin (C),0.0,
2020-02-06,Frankston (C),0.0,
2020-02-06,Glen Eira (C),0.0,
2020-02-06,Greater Dandenong (C),0.0,
2020-02-06,Hobsons Bay (C),0.0,
2020-02-06,Hume (C),0.0,
2020-02-06,Kingston (C) (Vic.),,
2020-02-06,Knox (C),0.0,
2020-02-06,Manningham (C),0.0,
2020-02-06,Maribyrnong (C),0.0,
2020-02-06,Maroondah (C),0.0,
2020-02-06,Melbourne (C),0.0,
2020-02-06,Melton (C),0.0,
2020-02-06,Monash (C),0.0,
2020-02-06,Moonee Valley (C),0.0,
2020-02-06,Moreland (C),0.0,
2020-02-06,Mornington Peninsula (S),0.0,
2020-02-06,Nillumbik (S),0.0,
2020-02-06,Port Phillip (C),0.0,
2020-02-06,Stonnington (C),0.0,
2020-02-06,Whitehorse (C),0.0,
2020-02-06,Whittlesea (C),0.0,
2020-02-06,Wyndham (C),0.0,
2020-02-06,Yarra (C),0.0,
2020-02-06,all,0.0,
2020-02-06,highSE,0.0,
2020-02-06,lowSE,0.0,
2020-02-06,midSE,0.0,
2020-02-07,Banyule (C),0.0,
2020-02-07,Bayside (C),0.0,
2020-02-07,Boroondara (C),0.0,
2020-02-07,Brimbank (C),0.0,
2020-02-07,Cardinia (S),0.0,
2020-02-07,Casey (C),0.0,
2020-02-07,Darebin (C),0.0,
2020-02-07,Frankston (C),0.0,
2020-02-07,Glen Eira (C),0.0,
2020-02-07,Greater Dandenong (C),0.0,
2020-02-07,Hobsons Bay (C),0.0,
2020-02-07,Hume (C),0.0,
2020-02-07,Kingston (C) (Vic.),,
2020-02-07,Knox (C),0.0,
2020-02-07,Manningham (C),0.0,
2020-02-07,Maribyrnong (C),0.0,
2020-02-07,Maroondah (C),0.0,
2020-02-07,Melbourne (C),0.0,
2020-02-07,Melton (C),0.0,
2020-02-07,Monash (C),0.0,
2020-02-07,Moonee Valley (C),0.0,
2020-02-07,Moreland (C),0.0,
2020-02-07,Mornington Peninsula (S),0.0,
2020-02-07,Nillumbik (S),0.0,
2020-02-07,Port Phillip (C),0.0,
2020-02-07,Stonnington (C),0.0,
2020-02-07,Whitehorse (C),0.0,
2020-02-07,Whittlesea (C),0.0,
2020-02-07,Wyndham (C),0.0,
2020-02-07,Yarra (C),0.0,
2020-02-07,all,0.0,
2020-02-07,highSE,0.0,
2020-02-07,lowSE,0.0,
2020-02-07,midSE,0.0,
2020-02-08,Banyule (C),0.0,
2020-02-08,Bayside (C),0.0,
2020-02-08,Boroondara (C),0.0,
2020-02-08,Brimbank (C),0.0,
2020-02-08,Cardinia (S),0.0,
2020-02-08,Casey (C),0.0,
2020-02-08,Darebin (C),0.0,
2020-02-08,Frankston (C),0.0,
2020-02-08,Glen Eira (C),0.0,
2020-02-08,Greater Dandenong (C),0.0,
2020-02-08,Hobsons Bay (C),0.0,
2020-02-08,Hume (C),0.0,
2020-02-08,Kingston (C) (Vic.),,
2020-02-08,Knox (C),0.0,
2020-02-08,Manningham (C),0.0,
2020-02-08,Maribyrnong (C),0.0,
2020-02-08,Maroondah (C),0.0,
2020-02-08,Melbourne (C),0.0,
2020-02-08,Melton (C),0.0,
2020-02-08,Monash (C),0.0,
2020-02-08,Moonee Valley (C),0.0,
2020-02-08,Moreland (C),0.0,
2020-02-08,Mornington Peninsula (S),0.0,
2020-02-08,Nillumbik (S),0.0,
2020-02-08,Port Phillip (C),0.0,
2020-02-08,Stonnington (C),0.0,
2020-02-08,Whitehorse (C),0.0,
2020-02-08,Whittlesea (C),0.0,
2020-02-08,Wyndham (C),0.0,
2020-02-08,Yarra (C),0.0,
2020-02-08,all,0.0,
2020-02-08,highSE,0.0,
2020-02-08,lowSE,0.0,
2020-02-08,midSE,0.0,
2020-02-09,Banyule (C),0.0,
2020-02-09,Bayside (C),0.0,
2020-02-09,Boroondara (C),0.0,
2020-02-09,Brimbank (C),0.0,
2020-02-09,Cardinia (S),0.0,
2020-02-09,Casey (C),0.0,
2020-02-09,Darebin (C),0.0,
2020-02-09,Frankston (C),0.0,
2020-02-09,Glen Eira (C),0.0,
2020-02-09,Greater Dandenong (C),0.0,
2020-02-09,Hobsons Bay (C),0.0,
2020-02-09,Hume (C),0.0,
2020-02-09,Kingston (C) (Vic.),,
2020-02-09,Knox (C),0.0,
2020-02-09,Manningham (C),0.0,
2020-02-09,Maribyrnong (C),0.0,
2020-02-09,Maroondah (C),0.0,
2020-02-09,Melbourne (C),0.0,
2020-02-09,Melton (C),0.0,
2020-02-09,Monash (C),0.0,
2020-02-09,Moonee Valley (C),0.0,
2020-02-09,Moreland (C),0.0,
2020-02-09,Mornington Peninsula (S),0.0,
2020-02-09,Nillumbik (S),0.0,
2020-02-09,Port Phillip (C),0.0,
2020-02-09,Stonnington (C),0.0,
2020-02-09,Whitehorse (C),0.0,
2020-02-09,Whittlesea (C),0.0,
2020-02-09,Wyndham (C),0.0,
2020-02-09,Yarra (C),0.0,
2020-02-09,all,0.0,
2020-02-09,highSE,0.0,
2020-02-09,lowSE,0.0,
2020-02-09,midSE,0.0,
2020-02-10,Banyule (C),0.0,
2020-02-10,Bayside (C),0.0,
2020-02-10,Boroondara (C),0.0,
2020-02-10,Brimbank (C),0.0,
2020-02-10,Cardinia (S),0.0,
2020-02-10,Casey (C),0.0,
2020-02-10,Darebin (C),0.0,
2020-02-10,Frankston (C),0.0,
2020-02-10,Glen Eira (C),0.0,
2020-02-10,Greater Dandenong (C),0.0,
2020-02-10,Hobsons Bay (C),0.0,
2020-02-10,Hume (C),0.0,
2020-02-10,Kingston (C) (Vic.),,
2020-02-10,Knox (C),0.0,
2020-02-10,Manningham (C),0.0,
2020-02-10,Maribyrnong (C),0.0,
2020-02-10,Maroondah (C),0.0,
2020-02-10,Melbourne (C),0.0,
2020-02-10,Melton (C),0.0,
2020-02-10,Monash (C),0.0,
2020-02-10,Moonee Valley (C),0.0,
2020-02-10,Moreland (C),0.0,
2020-02-10,Mornington Peninsula (S),0.0,
2020-02-10,Nillumbik (S),0.0,
2020-02-10,Port Phillip (C),0.0,
2020-02-10,Stonnington (C),0.0,
2020-02-10,Whitehorse (C),0.0,
2020-02-10,Whittlesea (C),0.0,
2020-02-10,Wyndham (C),0.0,
2020-02-10,Yarra (C),0.0,
2020-02-10,all,0.0,
2020-02-10,highSE,0.0,
2020-02-10,lowSE,0.0,
2020-02-10,midSE,0.0,
2020-02-11,Banyule (C),0.0,
2020-02-11,Bayside (C),0.0,
2020-02-11,Boroondara (C),0.0,
2020-02-11,Brimbank (C),0.0,
2020-02-11,Cardinia (S),0.0,
2020-02-11,Casey (C),0.0,
2020-02-11,Darebin (C),0.0,
2020-02-11,Frankston (C),0.0,
2020-02-11,Glen Eira (C),0.0,
2020-02-11,Greater Dandenong (C),0.0,
2020-02-11,Hobsons Bay (C),0.0,
2020-02-11,Hume (C),0.0,
2020-02-11,Kingston (C) (Vic.),,
2020-02-11,Knox (C),0.0,
2020-02-11,Manningham (C),0.0,
2020-02-11,Maribyrnong (C),0.0,
2020-02-11,Maroondah (C),0.0,
2020-02-11,Melbourne (C),0.0,
2020-02-11,Melton (C),0.0,
2020-02-11,Monash (C),0.0,
2020-02-11,Moonee Valley (C),0.0,
2020-02-11,Moreland (C),0.0,
2020-02-11,Mornington Peninsula (S),0.0,
2020-02-11,Nillumbik (S),0.0,
2020-02-11,Port Phillip (C),0.0,
2020-02-11,Stonnington (C),0.0,
2020-02-11,Whitehorse (C),0.0,
2020-02-11,Whittlesea (C),0.0,
2020-02-11,Wyndham (C),0.0,
2020-02-11,Yarra (C),0.0,
2020-02-11,all,0.0,
2020-02-11,highSE,0.0,
2020-02-11,lowSE,0.0,
2020-02-11,midSE,0.0,
2020-02-12,Banyule (C),0.0,
2020-02-12,Bayside (C),0.0,
2020-02-12,Boroondara (C),0.0,
2020-02-12,Brimbank (C),0.0,
2020-02-12,Cardinia (S),0.0,
2020-02-12,Casey (C),0.0,
2020-02-12,Darebin (C),0.0,
2020-02-12,Frankston (C),0.0,
2020-02-12,Glen Eira (C),0.0,
2020-02-12,Greater Dandenong (C),0.0,
2020-02-12,Hobsons Bay (C),0.0,
2020-02-12,Hume (C),0.0,
2020-02-12,Kingston (C) (Vic.),,
2020-02-12,Knox (C),0.0,
2020-02-12,Manningham (C),0.0,
2020-02-12,Maribyrnong (C),0.0,
2020-02-12,Maroondah (C),0.0,
2020-02-12,Melbourne (C),0.0,
2020-02-12,Melton (C),0.0,
2020-02-12,Monash (C),0.0,
2020-02-12,Moonee Valley (C),0.0,
2020-02-12,Moreland (C),0.0,
2020-02-12,Mornington Peninsula (S),0.0,
2020-02-12,Nillumbik (S),0.0,
2020-02-12,Port Phillip (C),0.0,
2020-02-12,Stonnington (C),0.0,
2020-02-12,Whitehorse (C),0.0,
2020-02-12,Whittlesea (C),0.0,
2020-02-12,Wyndham (C),0.0,
2020-02-12,Yarra (C),0.0,
2020-02-12,all,0.0,
2020-02-12,highSE,0.0,
2020-02-12,lowSE,0.0,
2020-02-12,midSE,0.0,
2020-02-13,Banyule (C),0.0,
2020-02-13,Bayside (C),0.0,
2020-02-13,Boroondara (C),0.0,
2020-02-13,Brimbank (C),0.0,
2020-02-13,Cardinia (S),0.0,
2020-02-13,Casey (C),0.0,
2020-02-13,Darebin (C),0.0,
2020-02-13,Frankston (C),0.0,
2020-02-13,Glen Eira (C),0.0,
2020-02-13,Greater Dandenong (C),0.0,
2020-02-13,Hobsons Bay (C),0.0,
2020-02-13,Hume (C),0.0,
2020-02-13,Kingston (C) (Vic.),,
2020-02-13,Knox (C),0.0,
2020-02-13,Manningham (C),0.0,
2020-02-13,Maribyrnong (C),0.0,
2020-02-13,Maroondah (C),0.0,
2020-02-13,Melbourne (C),0.0,
2020-02-13,Melton (C),0.0,
2020-02-13,Monash (C),0.0,
2020-02-13,Moonee Valley (C),0.0,
2020-02-13,Moreland (C),0.0,
2020-02-13,Mornington Peninsula (S),0.0,
2020-02-13,Nillumbik (S),0.0,
2020-02-13,Port Phillip (C),0.0,
2020-02-13,Stonnington (C),0.0,
2020-02-13,Whitehorse (C),0.0,
2020-02-13,Whittlesea (C),0.0,
2020-02-13,Wyndham (C),0.0,
2020-02-13,Yarra (C),0.0,
2020-02-13,all,0.0,
2020-02-13,highSE,0.0,
2020-02-13,lowSE,0.0,
2020-02-13,midSE,0.0,
2020-02-14,Banyule (C),0.0,
2020-02-14,Bayside (C),0.0,
2020-02-14,Boroondara (C),0.0,
2020-02-14,Brimbank (C),0.0,
2020-02-14,Cardinia (S),0.0,
2020-02-14,Casey (C),0.0,
2020-02-14,Darebin (C),0.0,
2020-02-14,Frankston (C),0.0,
2020-02-14,Glen Eira (C),0.0,
2020-02-14,Greater Dandenong (C),0.0,
2020-02-14,Hobsons Bay (C),0.0,
2020-02-14,Hume (C),0.0,
