date,name,cases_rolling,facebook_mobility_score
2021-08-05,Sydney (C),2.0,-0.0034834109158341634
2021-08-05,The Hills Shire (A),2.142857142857143,0.06776280630127203
2021-08-05,Waverley (A),0.5714285714285714,0.06063580623927941
2021-08-05,Willoughby (C),0.8571428571428571,0.013755256963749244
2021-08-05,Woollahra (A),0.0,0.078370228212462
2021-08-05,all,218.0,0.004921024642684393
2021-08-05,highSE,4.428571428571429,0.032060195050574204
2021-08-05,lowSE,181.57142857142858,-0.0003530015900709105
2021-08-05,midSE,27.857142857142858,0.009842061205070718
2021-08-06,Bayside (A),4.714285714285714,0.020107454274679047
2021-08-06,Blacktown (C),21.571428571428573,-0.0035813392576635795
2021-08-06,Burwood (A),0.8571428571428571,0.0020397588014670668
2021-08-06,Camden (A),2.857142857142857,0.018535794123190983
2021-08-06,Canada Bay (A),1.0,0.010015221189322554
2021-08-06,Canterbury-Bankstown (A),68.85714285714286,-0.016984054680424424
2021-08-06,Central Coast (C) (NSW),1.2857142857142858,
2021-08-06,Cumberland (A),37.142857142857146,-0.0012182240176711971
2021-08-06,Fairfield (C),22.428571428571427,-0.003204066272939371
2021-08-06,Georges River (A),6.0,0.0010040124790413087
2021-08-06,Hawkesbury (C),0.0,0.0
2021-08-06,Hornsby (A),0.0,-0.01686846873954993
2021-08-06,Hunters Hill (A),0.0,0.1115399410589029
2021-08-06,Inner West (A),6.0,0.0010962027755930354
2021-08-06,Ku-ring-gai (A),0.14285714285714285,-0.021133834820453428
2021-08-06,Lane Cove (A),0.0,-0.023848147371242395
2021-08-06,Liverpool (C),21.857142857142858,0.014429359496664518
2021-08-06,Mosman (A),0.0,-0.08411734184106787
2021-08-06,North Sydney (A),0.0,0.003113885319809887
2021-08-06,Northern Beaches (A),1.5714285714285714,0.019483374292093025
2021-08-06,Parramatta (C),11.428571428571429,-0.04492789371784584
2021-08-06,Penrith (C),12.571428571428571,0.02863795592976895
2021-08-06,Randwick (C),0.14285714285714285,0.056782259330874094
2021-08-06,Ryde (C),1.2857142857142858,0.05435750207225306
2021-08-06,Strathfield (A),3.5714285714285716,-0.0058238474827617594
2021-08-06,Sydney (C),2.2857142857142856,0.012085395352752637
2021-08-06,The Hills Shire (A),1.7142857142857142,0.0031110504026891
2021-08-06,Waverley (A),0.7142857142857143,0.05989934074134819
2021-08-06,Willoughby (C),1.0,-0.043619769571003254
2021-08-06,Woollahra (A),0.0,-0.014910565677720988
2021-08-06,all,231.0,0.0017057216278645608
2021-08-06,highSE,4.142857142857143,0.0010643077139038152
2021-08-06,lowSE,192.57142857142858,-0.0008752801457872042
2021-08-06,midSE,29.571428571428573,0.005927418939770756
2021-08-07,Bayside (A),4.714285714285714,0.03258945212239869
2021-08-07,Blacktown (C),20.714285714285715,-0.002352068315095598
2021-08-07,Burwood (A),0.8571428571428571,-0.0008951698634532741
2021-08-07,Camden (A),3.2857142857142856,-0.010229065967541397
2021-08-07,Canada Bay (A),1.0,0.05352394738819547
2021-08-07,Canterbury-Bankstown (A),66.0,0.0038886670894809545
2021-08-07,Central Coast (C) (NSW),1.7142857142857142,
2021-08-07,Cumberland (A),38.714285714285715,0.015251897400397655
2021-08-07,Fairfield (C),19.857142857142858,0.0011939718485296635
2021-08-07,Georges River (A),6.142857142857143,-0.04478153537670205
2021-08-07,Hawkesbury (C),0.0,
2021-08-07,Hornsby (A),0.0,0.014385072351261258
2021-08-07,Hunters Hill (A),0.0,0.0
2021-08-07,Inner West (A),5.285714285714286,0.03347854354256716
2021-08-07,Ku-ring-gai (A),0.2857142857142857,0.09097317718507714
2021-08-07,Lane Cove (A),0.14285714285714285,0.04814966691663834
2021-08-07,Liverpool (C),21.571428571428573,0.0010970982195921124
2021-08-07,Mosman (A),0.0,0.005102768387446678
2021-08-07,North Sydney (A),0.0,0.03775600958202776
2021-08-07,Northern Beaches (A),1.8571428571428572,-0.00953482402869733
2021-08-07,Parramatta (C),12.0,-0.004494172627431803
2021-08-07,Penrith (C),16.142857142857142,0.0016254008963440727
2021-08-07,Randwick (C),0.14285714285714285,0.06874920877956445
2021-08-07,Ryde (C),1.2857142857142858,-0.02327137235712166
2021-08-07,Strathfield (A),3.0,0.038954653935772625
2021-08-07,Sydney (C),2.2857142857142856,0.0293670646627557
2021-08-07,The Hills Shire (A),2.2857142857142856,0.0
2021-08-07,Waverley (A),1.0,0.09223355972493961
2021-08-07,Willoughby (C),1.0,-0.021014440059975742
2021-08-07,Woollahra (A),0.0,-0.0058475784469119736
2021-08-07,all,231.28571428571428,0.02172493364028734
2021-08-07,highSE,5.571428571428571,0.02507220724530246
2021-08-07,lowSE,191.71428571428572,0.01066146838523235
2021-08-07,midSE,29.285714285714285,0.025481300066370463
2021-08-08,Bayside (A),6.714285714285714,-0.1336327446213236
2021-08-08,Blacktown (C),22.714285714285715,-0.028081071373636978
2021-08-08,Burwood (A),0.8571428571428571,-0.031729683470146756
2021-08-08,Camden (A),3.4285714285714284,-0.0042768732648669535
2021-08-08,Canada Bay (A),1.0,-0.012525916670677
2021-08-08,Canterbury-Bankstown (A),66.85714285714286,-0.04295833006150372
2021-08-08,Central Coast (C) (NSW),1.7142857142857142,
2021-08-08,Cumberland (A),38.42857142857143,0.035445630282143176
2021-08-08,Fairfield (C),20.714285714285715,-0.018862650986189784
2021-08-08,Georges River (A),5.285714285714286,-0.036686118215826846
2021-08-08,Hawkesbury (C),0.0,
2021-08-08,Hornsby (A),0.0,-0.08544928534140953
2021-08-08,Hunters Hill (A),0.0,
2021-08-08,Inner West (A),5.0,-0.08467122103356552
2021-08-08,Ku-ring-gai (A),0.42857142857142855,0.0
2021-08-08,Lane Cove (A),0.14285714285714285,-0.09322625161715672
2021-08-08,Liverpool (C),22.571428571428573,-0.10324997125146486
2021-08-08,Mosman (A),0.0,-0.10094551606718348
2021-08-08,North Sydney (A),0.0,-0.02851537395970502
2021-08-08,Northern Beaches (A),2.142857142857143,-0.06669120305541959
2021-08-08,Parramatta (C),12.571428571428571,-0.01331006445190969
2021-08-08,Penrith (C),18.714285714285715,-0.07998123511573271
2021-08-08,Randwick (C),0.2857142857142857,-0.0410203022775656
2021-08-08,Ryde (C),2.0,-0.04572344265556329
2021-08-08,Strathfield (A),2.142857142857143,0.08933643383235035
2021-08-08,Sydney (C),2.142857142857143,-0.038925522850672974
2021-08-08,The Hills Shire (A),2.0,0.0
2021-08-08,Waverley (A),1.0,-0.055916001353430674
2021-08-08,Willoughby (C),0.8571428571428571,-0.11254500682026862
2021-08-08,Woollahra (A),0.2857142857142857,-0.0657037493791764
2021-08-08,all,240.0,-0.058368756678356545
2021-08-08,highSE,6.0,-0.09674476305451946
2021-08-08,lowSE,197.85714285714286,-0.004695785479609908
2021-08-08,midSE,29.428571428571427,-0.052476680918840286
2021-08-09,Bayside (A),8.428571428571429,0.025589495318643445
2021-08-09,Blacktown (C),27.142857142857142,-0.022057092803069264
2021-08-09,Burwood (A),1.0,-0.004561762573827532
2021-08-09,Camden (A),3.0,0.12451510637491467
2021-08-09,Canada Bay (A),0.8571428571428571,0.07369571341839246
2021-08-09,Canterbury-Bankstown (A),67.0,-0.001866170187545796
2021-08-09,Central Coast (C) (NSW),1.7142857142857142,
2021-08-09,Cumberland (A),42.714285714285715,0.018245246202561752
2021-08-09,Fairfield (C),21.285714285714285,-0.006413836261697305
2021-08-09,Georges River (A),6.857142857142857,-0.007855640234713163
2021-08-09,Hawkesbury (C),0.0,0.0
2021-08-09,Hornsby (A),0.14285714285714285,0.01749034521652839
2021-08-09,Hunters Hill (A),0.0,0.0
2021-08-09,Inner West (A),4.857142857142857,-0.0009195268843556395
2021-08-09,Ku-ring-gai (A),0.5714285714285714,0.0031615438138082007
2021-08-09,Lane Cove (A),0.42857142857142855,0.04227468431228124
2021-08-09,Liverpool (C),23.571428571428573,0.010923737577509359
2021-08-09,Mosman (A),0.0,0.0375678130539319
2021-08-09,North Sydney (A),0.0,0.008607379040444434
2021-08-09,Northern Beaches (A),2.142857142857143,0.062191549939869896
2021-08-09,Parramatta (C),14.428571428571429,-0.02337786066549348
2021-08-09,Penrith (C),21.285714285714285,-0.05471508638635669
2021-08-09,Randwick (C),1.0,0.033641676084829576
2021-08-09,Ryde (C),2.4285714285714284,-0.022013854292061916
2021-08-09,Strathfield (A),2.4285714285714284,0.07805397351035416
2021-08-09,Sydney (C),2.4285714285714284,0.010884928627281656
2021-08-09,The Hills Shire (A),2.142857142857143,-0.005216429580576995
2021-08-09,Waverley (A),1.1428571428571428,0.10967496101286327
2021-08-09,Willoughby (C),0.5714285714285714,0.028402328207579895
2021-08-09,Woollahra (A),0.7142857142857143,-0.022729726177984057
2021-08-09,all,260.2857142857143,0.012875812478015773
2021-08-09,highSE,7.142857142857143,0.011147711428293312
2021-08-09,lowSE,212.57142857142858,0.00555140453247114
2021-08-09,midSE,32.142857142857146,0.016630219796344436
2021-08-10,Bayside (A),8.857142857142858,0.006015376096411432
2021-08-10,Blacktown (C),31.0,0.021779874133834424
2021-08-10,Burwood (A),1.0,0.0012666961302731964
2021-08-10,Camden (A),2.857142857142857,-0.0069066758735847845
2021-08-10,Canada Bay (A),1.4285714285714286,-0.003728498622615728
2021-08-10,Canterbury-Bankstown (A),67.0,-0.003726555438275858
2021-08-10,Central Coast (C) (NSW),2.0,
2021-08-10,Cumberland (A),42.714285714285715,-0.021331333556461097
2021-08-10,Fairfield (C),22.714285714285715,0.0011358632532319224
2021-08-10,Georges River (A),7.142857142857143,-0.002383663996621155
2021-08-10,Hawkesbury (C),0.14285714285714285,0.2352809499181231
2021-08-10,Hornsby (A),0.14285714285714285,0.029087901865311457
2021-08-10,Hunters Hill (A),0.0,0.0
2021-08-10,Inner West (A),4.857142857142857,0.026855722892342258
2021-08-10,Ku-ring-gai (A),0.7142857142857143,0.04843009319785672
2021-08-10,Lane Cove (A),0.5714285714285714,-0.02509811901017262
2021-08-10,Liverpool (C),24.428571428571427,-0.016384912769076953
2021-08-10,Mosman (A),0.0,0.08513901425090752
2021-08-10,North Sydney (A),0.14285714285714285,-0.011472958048953867
2021-08-10,Northern Beaches (A),2.142857142857143,0.041490655854116675
2021-08-10,Parramatta (C),14.142857142857142,-0.04575853666097132
2021-08-10,Penrith (C),25.428571428571427,0.01124817960133971
2021-08-10,Randwick (C),1.1428571428571428,0.056876677676366914
2021-08-10,Ryde (C),2.857142857142857,0.03579326219532062
2021-08-10,Strathfield (A),2.142857142857143,0.049780246755593414
2021-08-10,Sydney (C),2.4285714285714284,0.023365403312214712
2021-08-10,The Hills Shire (A),1.7142857142857142,0.011153241628522628
2021-08-10,Waverley (A),1.7142857142857142,0.05097985233713949
2021-08-10,Willoughby (C),0.14285714285714285,0.021746798984854453
2021-08-10,Woollahra (A),0.7142857142857143,0.05916961222102729
2021-08-10,all,272.2857142857143,0.006131316004884138
2021-08-10,highSE,7.714285714285714,0.004400192103856646
2021-08-10,lowSE,223.42857142857142,0.005852904032606916
2021-08-10,midSE,32.285714285714285,0.020128473451275445
2021-08-11,Bayside (A),8.285714285714286,0.06820970852514385
2021-08-11,Blacktown (C),34.285714285714285,0.025030921013230695
2021-08-11,Burwood (A),1.0,0.038696635614595555
2021-08-11,Camden (A),3.7142857142857144,0.016423612731332693
2021-08-11,Canada Bay (A),1.5714285714285714,-0.003238732689056674
2021-08-11,Canterbury-Bankstown (A),73.57142857142857,-0.00013811219186384553
2021-08-11,Central Coast (C) (NSW),0.8571428571428571,
2021-08-11,Cumberland (A),43.285714285714285,0.05300010064328094
2021-08-11,Fairfield (C),24.428571428571427,0.008817555362863811
2021-08-11,Georges River (A),7.428571428571429,0.009949580348990572
2021-08-11,Hawkesbury (C),0.14285714285714285,0.0
2021-08-11,Hornsby (A),0.14285714285714285,0.1537438945193678
2021-08-11,Hunters Hill (A),0.0,0.10235173366516853
2021-08-11,Inner West (A),4.142857142857143,0.04008418845060279
2021-08-11,Ku-ring-gai (A),0.7142857142857143,-0.04789352744074788
2021-08-11,Lane Cove (A),0.5714285714285714,0.018419033203813766
2021-08-11,Liverpool (C),23.571428571428573,0.04135642261119682
2021-08-11,Mosman (A),0.0,0.10956643301190244
2021-08-11,North Sydney (A),0.14285714285714285,0.01960447400681122
2021-08-11,Northern Beaches (A),2.5714285714285716,0.008069255973132787
2021-08-11,Parramatta (C),13.285714285714286,0.0070825081316642354
2021-08-11,Penrith (C),27.714285714285715,-0.02559030850303376
2021-08-11,Randwick (C),1.5714285714285714,0.053135743853988816
2021-08-11,Ryde (C),3.0,0.037272887792446655
2021-08-11,Strathfield (A),2.5714285714285716,0.0026741926539846006
2021-08-11,Sydney (C),2.5714285714285716,0.020110827785233473
2021-08-11,The Hills Shire (A),2.0,-0.04473116384663764
2021-08-11,Waverley (A),1.8571428571428572,0.08115943641994865
2021-08-11,Willoughby (C),0.14285714285714285,-0.005963025894994493
2021-08-11,Woollahra (A),0.8571428571428571,0.09415933440890029
2021-08-11,all,286.0,0.02545600938463728
2021-08-11,highSE,8.714285714285714,0.042899355535329024
2021-08-11,lowSE,236.14285714285714,0.004602982631993002
2021-08-11,midSE,32.857142857142854,0.019431677019393127
2021-08-12,Bayside (A),9.428571428571429,0.03580588307474829
2021-08-12,Blacktown (C),39.857142857142854,-0.018524593528053513
2021-08-12,Burwood (A),1.1428571428571428,0.025281282779877932
2021-08-12,Camden (A),3.857142857142857,-0.07314683214292264
2021-08-12,Canada Bay (A),1.7142857142857142,0.01865184554156452
2021-08-12,Canterbury-Bankstown (A),69.71428571428571,-0.01763368555074039
2021-08-12,Central Coast (C) (NSW),1.1428571428571428,
2021-08-12,Cumberland (A),44.714285714285715,0.023708367923580553
2021-08-12,Fairfield (C),25.857142857142858,-0.02076265788413487
2021-08-12,Georges River (A),6.857142857142857,-0.002113619059968767
2021-08-12,Hawkesbury (C),0.5714285714285714,0.0
2021-08-12,Hornsby (A),0.14285714285714285,-0.04332180442418555
2021-08-12,Hunters Hill (A),0.0,0.08891479945693141
2021-08-12,Inner West (A),3.4285714285714284,0.005585174784513963
2021-08-12,Ku-ring-gai (A),0.7142857142857143,0.0
2021-08-12,Lane Cove (A),0.7142857142857143,0.04366178782931211
2021-08-12,Liverpool (C),22.285714285714285,-0.03269921904582428
2021-08-12,Mosman (A),0.0,0.028468222355360694
2021-08-12,North Sydney (A),0.14285714285714285,0.0019206549824348329
2021-08-12,Northern Beaches (A),1.7142857142857142,0.01939255811240682
2021-08-12,Parramatta (C),13.285714285714286,-0.011123421919081231
2021-08-12,Penrith (C),29.714285714285715,-0.022055672892884032
2021-08-12,Randwick (C),1.8571428571428572,0.043541018695230416
2021-08-12,Ryde (C),3.2857142857142856,0.03055738358090599
2021-08-12,Strathfield (A),3.0,-0.024138722773011774
2021-08-12,Sydney (C),2.4285714285714284,0.010394915818808295
2021-08-12,The Hills Shire (A),2.4285714285714284,0.03954711821027245
2021-08-12,Waverley (A),1.8571428571428572,0.10339273900450018
2021-08-12,Willoughby (C),0.14285714285714285,-0.018563434799037548
2021-08-12,Woollahra (A),1.0,0.006637333290584714
2021-08-12,all,293.0,0.0006725843732929526
2021-08-12,highSE,8.571428571428571,0.02372919276003622
2021-08-12,lowSE,241.28571428571428,0.0014165658935236846
2021-08-12,midSE,33.714285714285715,0.003024240274954299
2021-08-13,Bayside (A),9.714285714285714,-0.04361102020826344
2021-08-13,Blacktown (C),44.42857142857143,0.0035813392576635795
2021-08-13,Burwood (A),0.7142857142857143,-0.0686520984043501
2021-08-13,Camden (A),4.142857142857143,-0.08872363493954048
2021-08-13,Canada Bay (A),2.2857142857142856,-0.07010767876901079
2021-08-13,Canterbury-Bankstown (A),69.42857142857143,-0.054407083890267924
2021-08-13,Central Coast (C) (NSW),1.7142857142857142,
2021-08-13,Cumberland (A),51.42857142857143,-0.017284390129141743
2021-08-13,Fairfield (C),25.714285714285715,-0.0010988581427261428
2021-08-13,Georges River (A),7.0,-0.0010040124790412681
2021-08-13,Hawkesbury (C),0.7142857142857143,0.0
2021-08-13,Hornsby (A),0.14285714285714285,-0.03719061208006516
2021-08-13,Hunters Hill (A),0.14285714285714285,0.014494544210921485
2021-08-13,Inner West (A),2.857142857142857,0.024275344212665497
2021-08-13,Ku-ring-gai (A),1.1428571428571428,-0.02266034293658116
2021-08-13,Lane Cove (A),0.8571428571428571,-0.054587001337381376
2021-08-13,Liverpool (C),22.714285714285715,-0.004537475992284418
2021-08-13,Mosman (A),0.0,0.07609937298015176
2021-08-13,North Sydney (A),0.14285714285714285,-0.009537427383832075
2021-08-13,Northern Beaches (A),2.0,0.0008271064207763703
2021-08-13,Parramatta (C),12.571428571428571,-0.034338373207023674
2021-08-13,Penrith (C),34.42857142857143,-0.026169442162898834
2021-08-13,Randwick (C),1.7142857142857142,0.040544843518557916
2021-08-13,Ryde (C),4.142857142857143,0.04386751382638209
2021-08-13,Strathfield (A),3.4285714285714284,0.06144915861979863
2021-08-13,Sydney (C),2.4285714285714284,-0.013958345846195498
2021-08-13,The Hills Shire (A),2.5714285714285716,-0.027777736283817096
2021-08-13,Waverley (A),1.8571428571428572,0.004563608333470463
2021-08-13,Willoughby (C),0.0,-0.015494310254858507
2021-08-13,Woollahra (A),1.0,0.0009670415873065852
2021-08-13,all,311.42857142857144,-0.010446532880458317
2021-08-13,highSE,9.714285714285714,-0.0010643077139038152
2021-08-13,lowSE,257.57142857142856,-0.018575556064690125
2021-08-13,midSE,34.42857142857143,-0.005927418939770813
2021-08-14,Bayside (A),10.714285714285714,-0.013584691459806212
2021-08-14,Blacktown (C),51.714285714285715,0.002352068315095598
2021-08-14,Burwood (A),0.8571428571428571,0.0008951698634532741
2021-08-14,Camden (A),3.857142857142857,0.018632814578923563
2021-08-14,Canada Bay (A),2.4285714285714284,-0.009799177029401236
2021-08-14,Canterbury-Bankstown (A),68.71428571428571,-0.006991430086096501
2021-08-14,Central Coast (C) (NSW),1.7142857142857142,
2021-08-14,Cumberland (A),52.857142857142854,0.028798722960382026
2021-08-14,Fairfield (C),23.857142857142858,-0.00580502377764767
2021-08-14,Georges River (A),7.0,-0.008186843367885116
2021-08-14,Hawkesbury (C),0.7142857142857143,
2021-08-14,Hornsby (A),0.14285714285714285,0.01294079379532755
2021-08-14,Hunters Hill (A),0.14285714285714285,0.0
2021-08-14,Inner West (A),2.5714285714285716,0.00988189766210215
2021-08-14,Ku-ring-gai (A),1.1428571428571428,0.0
2021-08-14,Lane Cove (A),0.8571428571428571,-0.015439522380616164
2021-08-14,Liverpool (C),21.571428571428573,-0.0010970982195921447
2021-08-14,Mosman (A),0.0,0.01938673603980668
2021-08-14,North Sydney (A),0.14285714285714285,0.0028911827938260318
2021-08-14,Northern Beaches (A),1.7142857142857142,0.00953482402869727
2021-08-14,Parramatta (C),13.857142857142858,0.0044941726274318385
2021-08-14,Penrith (C),34.42857142857143,-0.047518434041761946
2021-08-14,Randwick (C),1.8571428571428572,0.01087822027308094
2021-08-14,Ryde (C),4.0,0.01119900656874278
2021-08-14,Strathfield (A),3.857142857142857,-0.15955750367713312
2021-08-14,Sydney (C),2.857142857142857,-0.00889600796755617
2021-08-14,The Hills Shire (A),2.5714285714285716,0.0
2021-08-14,Waverley (A),1.7142857142857142,0.04887575294025572
2021-08-14,Willoughby (C),0.0,-0.014905580120068573
2021-08-14,Woollahra (A),1.0,0.04825280643615906
2021-08-14,all,318.85714285714283,0.0006165237690469752
2021-08-14,highSE,9.285714285714286,0.01630716694673267
2021-08-14,lowSE,262.7142857142857,-0.016892811556466977
2021-08-14,midSE,36.142857142857146,0.0016536806935225153
2021-08-15,Bayside (A),10.714285714285714,0.0019767770871811823
2021-08-15,Blacktown (C),57.57142857142857,-0.018143006721586346
2021-08-15,Burwood (A),0.8571428571428571,-0.05925762867034783
2021-08-15,Camden (A),4.428571428571429,-0.06209811503955887
2021-08-15,Canada Bay (A),2.7142857142857144,0.09137456607832274
2021-08-15,Canterbury-Bankstown (A),73.28571428571429,-0.024277633212426535
2021-08-15,Central Coast (C) (NSW),1.8571428571428572,
2021-08-15,Cumberland (A),64.14285714285714,0.026624443218436884
2021-08-15,Fairfield (C),26.285714285714285,-0.010773128400941074
2021-08-15,Georges River (A),7.0,-0.041576201728049024
2021-08-15,Hawkesbury (C),1.1428571428571428,
2021-08-15,Hornsby (A),0.2857142857142857,0.0759589088303607
2021-08-15,Hunters Hill (A),0.14285714285714285,
2021-08-15,Inner West (A),2.4285714285714284,-0.03289283634651849
2021-08-15,Ku-ring-gai (A),1.2857142857142858,0.14367494971038544
2021-08-15,Lane Cove (A),1.0,-0.08068884491660604
2021-08-15,Liverpool (C),21.857142857142858,-0.06194919114021933
2021-08-15,Mosman (A),0.0,0.41134101374945575
2021-08-15,North Sydney (A),0.14285714285714285,0.11378625455130936
2021-08-15,Northern Beaches (A),1.2857142857142858,-0.03938034151792648
2021-08-15,Parramatta (C),14.428571428571429,-0.018978016458514282
2021-08-15,Penrith (C),34.42857142857143,0.03883119837193958
2021-08-15,Randwick (C),1.8571428571428572,0.008703661336080195
2021-08-15,Ryde (C),3.4285714285714284,-0.04253052800660081
2021-08-15,Strathfield (A),4.714285714285714,-0.0069130842388805845
2021-08-15,Sydney (C),3.2857142857142856,-0.010630600288914991
2021-08-15,The Hills Shire (A),3.857142857142857,0.0
2021-08-15,Waverley (A),1.5714285714285714,0.11902083372842416
2021-08-15,Willoughby (C),0.0,0.06882080661208921
2021-08-15,Woollahra (A),0.7142857142857143,0.09334356314786624
2021-08-15,all,346.7142857142857,0.030106863878788193
2021-08-15,highSE,10.0,0.10299727901192249
2021-08-15,lowSE,287.2857142857143,-0.013569185468830274
2021-08-15,midSE,38.714285714285715,0.007510305351257869
2021-08-16,Bayside (A),10.0,-0.06388209955306538
2021-08-16,Blacktown (C),65.71428571428571,-0.028012385786673685
2021-08-16,Burwood (A),0.7142857142857143,-0.027447409709143795
2021-08-16,Camden (A),5.285714285714286,-0.002746451481443058
2021-08-16,Canada Bay (A),2.7142857142857144,-0.0688647702352849
2021-08-16,Canterbury-Bankstown (A),77.28571428571429,-0.018433189087731578
2021-08-16,Central Coast (C) (NSW),1.8571428571428572,
2021-08-16,Cumberland (A),68.42857142857143,0.002017936493201856
2021-08-16,Fairfield (C),30.285714285714285,0.006817729185327842
2021-08-16,Georges River (A),6.428571428571429,-0.014817278508099245
2021-08-16,Hawkesbury (C),1.1428571428571428,0.0
2021-08-16,Hornsby (A),0.14285714285714285,-0.03287662260765799
2021-08-16,Hunters Hill (A),0.14285714285714285,0.13097135843337085
2021-08-16,Inner West (A),2.7142857142857144,-0.012916705771349736
2021-08-16,Ku-ring-gai (A),1.7142857142857142,0.007701036629107404
2021-08-16,Lane Cove (A),0.7142857142857143,0.05697624561273605
2021-08-16,Liverpool (C),26.428571428571427,-0.05043803533981915
2021-08-16,Mosman (A),0.0,-0.07079621672969161
2021-08-16,North Sydney (A),0.14285714285714285,-0.017764906525981748
2021-08-16,Northern Beaches (A),1.5714285714285714,0.026815349552897483
2021-08-16,Parramatta (C),14.571428571428571,-0.01607263224722702
2021-08-16,Penrith (C),35.857142857142854,0.005660667698833726
2021-08-16,Randwick (C),1.2857142857142858,0.056940852451022164
2021-08-16,Ryde (C),3.142857142857143,-0.0012170114035003111
2021-08-16,Strathfield (A),4.857142857142857,-0.0796677523954369
2021-08-16,Sydney (C),3.2857142857142856,-0.01965541027781496
2021-08-16,The Hills Shire (A),3.857142857142857,-0.026522679197004
2021-08-16,Waverley (A),1.1428571428571428,0.07814051647587097
2021-08-16,Willoughby (C),0.14285714285714285,-0.0018274299994361718
2021-08-16,Woollahra (A),0.2857142857142857,0.08622061483963754
2021-08-16,all,371.85714285714283,-0.007277819071674492
2021-08-16,highSE,9.571428571428571,0.011137767275549812
2021-08-16,lowSE,313.0,-0.022773134645444445
2021-08-16,midSE,39.285714285714285,-0.00869759966940392
2021-08-17,Bayside (A),9.857142857142858,-0.04168048797773163
2021-08-17,Blacktown (C),70.28571428571429,0.029896693990454283
2021-08-17,Burwood (A),1.0,-0.030883870052883927
2021-08-17,Camden (A),6.571428571428571,0.04197398013231287
2021-08-17,Canada Bay (A),2.2857142857142856,0.03407686251329781
2021-08-17,Canterbury-Bankstown (A),80.42857142857143,-0.03144993280853501
2021-08-17,Central Coast (C) (NSW),1.7142857142857142,
2021-08-17,Cumberland (A),76.28571428571429,0.001520380435509947
2021-08-17,Fairfield (C),33.142857142857146,-0.005346253226272754
2021-08-17,Georges River (A),6.285714285714286,0.01356096874138096
2021-08-17,Hawkesbury (C),2.142857142857143,0.0
2021-08-17,Hornsby (A),0.14285714285714285,-0.07670929243903049
2021-08-17,Hunters Hill (A),0.14285714285714285,0.08860422211394717
2021-08-17,Inner West (A),2.857142857142857,0.011538330318236388
2021-08-17,Ku-ring-gai (A),1.5714285714285714,-0.05194691428813265
2021-08-17,Lane Cove (A),0.5714285714285714,0.027709419002088904
2021-08-17,Liverpool (C),29.571428571428573,-0.014900339957151015
2021-08-17,Mosman (A),0.0,-0.007311483184842829
2021-08-17,North Sydney (A),0.0,-0.006884982774709884
2021-08-17,Northern Beaches (A),2.0,0.07090751449698321
2021-08-17,Parramatta (C),15.0,-0.0020490149786644846
2021-08-17,Penrith (C),36.42857142857143,-0.03330155614920614
2021-08-17,Randwick (C),1.2857142857142858,-0.012912288850635795
2021-08-17,Ryde (C),3.0,-0.00896570484777525
2021-08-17,Strathfield (A),5.714285714285714,-0.03479997051991191
2021-08-17,Sydney (C),3.7142857142857144,-0.005961733481732997
2021-08-17,The Hills Shire (A),3.857142857142857,0.020762379581662747
2021-08-17,Waverley (A),0.8571428571428571,0.01720837549566972
2021-08-17,Willoughby (C),0.2857142857142857,0.00221052722912886
2021-08-17,Woollahra (A),0.2857142857142857,0.12242169614205876
2021-08-17,all,397.2857142857143,-0.00620948816310759
2021-08-17,highSE,9.285714285714286,0.011112370146587168
2021-08-17,lowSE,335.14285714285717,-0.013768561542093171
2021-08-17,midSE,43.0,-0.002156141062148736
2021-08-18,Bayside (A),11.571428571428571,-0.01202095213201133
2021-08-18,Blacktown (C),77.71428571428571,0.025272811311627928
2021-08-18,Burwood (A),0.8571428571428571,-0.011791930836375633
2021-08-18,Camden (A),6.571428571428571,-0.04034421269949839
2021-08-18,Canada Bay (A),2.2857142857142856,0.00787308738143477
2021-08-18,Canterbury-Bankstown (A),82.42857142857143,0.03509858414194171
2021-08-18,Central Coast (C) (NSW),2.0,
2021-08-18,Cumberland (A),87.57142857142857,0.03369829832740034
2021-08-18,Fairfield (C),32.857142857142854,0.03832260575088829
2021-08-18,Georges River (A),6.285714285714286,-0.017998995438695833
2021-08-18,Hawkesbury (C),2.7142857142857144,0.0
2021-08-18,Hornsby (A),0.8571428571428571,0.04055276759587636
2021-08-18,Hunters Hill (A),0.14285714285714285,0.0
2021-08-18,Inner West (A),2.857142857142857,-0.01966690273625774
2021-08-18,Ku-ring-gai (A),1.7142857142857142,0.05959760276810361
2021-08-18,Lane Cove (A),0.5714285714285714,0.011466446453226474
2021-08-18,Liverpool (C),33.142857142857146,0.017357621657379033
2021-08-18,Mosman (A),0.0,-0.028211585183458895
2021-08-18,North Sydney (A),0.0,-0.008844071826087959
2021-08-18,Northern Beaches (A),1.8571428571428572,0.012167884441745217
2021-08-18,Parramatta (C),17.428571428571427,-0.0005839155488023215
2021-08-18,Penrith (C),40.857142857142854,0.10903774281538951
2021-08-18,Randwick (C),1.1428571428571428,-0.029082962681060087
2021-08-18,Ryde (C),3.2857142857142856,-0.020327905526662315
2021-08-18,Strathfield (A),5.571428571428571,-0.007728510484274285
2021-08-18,Sydney (C),4.428571428571429,-0.005873273991460406
2021-08-18,The Hills Shire (A),3.857142857142857,0.02915082122221877
2021-08-18,Waverley (A),0.8571428571428571,-0.001865886702848888
